price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district
2200000,planta 2,exterior,4,413,True,False,Goya,barrio de salamanca
180000,bajo,exterior,1,45,False,False,Fuente del Berro,barrio de salamanca
3950000,planta 6,exterior,4,300,True,False,Recoletos,barrio de salamanca
580000,planta 7,interior,2,91,True,False,Ático en Lista,barrio de salamanca
1550000,planta 1,exterior,3,250,False,False,Castellana,barrio de salamanca
1680000,planta 2,exterior,3,146,True,False,Castellana,barrio de salamanca
889000,planta 1,exterior,3,111,True,False,Goya,barrio de salamanca
889000,planta 1,exterior,3,111,True,False,Goya,barrio de salamanca
889000,planta 1,exterior,3,95,True,False,Goya,barrio de salamanca
1800000,planta 5,exterior,3,240,True,True,Recoletos,barrio de salamanca
258000,bajo,exterior,1,65,False,False,Guindalera,barrio de salamanca
630000,planta 3,interior,2,80,True,False,Goya,barrio de salamanca
2800000,planta 3,exterior,3,221,True,False,Recoletos,barrio de salamanca
2550000,planta 2,exterior,4,220,True,True,Castellana,barrio de salamanca
215000,semi-sotano,interior,2,44,False,False,Goya,barrio de salamanca
750000,planta 2,interior,2,75,True,False,Recoletos,barrio de salamanca
500000,planta 1,exterior,3,86,True,False,Goya,barrio de salamanca
480000,planta 1,exterior,2,70,True,False,Lista,barrio de salamanca
1100000,planta 7,interior,5,200,True,True,Castellana,barrio de salamanca
190000,bajo,interior,1,35,False,False,Goya,barrio de salamanca
229000,sotano,interior,2,31,True,False,Goya,barrio de salamanca
180000,bajo,exterior,2,35,True,False,Goya,barrio de salamanca
889000,planta 1,exterior,3,111,True,False,Goya,barrio de salamanca
650000,planta 1,exterior,4,165,True,True,Guindalera,barrio de salamanca
750000,chalet,exterior,4,131,False,True,Guindalera,barrio de salamanca
2560000,planta 3,exterior,3,240,True,False,Recoletos,barrio de salamanca
839000,planta 2,exterior,2,75,False,False,Recoletos,barrio de salamanca
2360000,planta 4,exterior,3,240,True,False,Recoletos,barrio de salamanca
450000,planta 1,exterior,3,90,True,False,Fuente del Berro,barrio de salamanca
4850000,planta 5,exterior,5,475,True,True,Recoletos,barrio de salamanca
430500,planta 1,,4,108,False,False,Guindalera,barrio de salamanca
4500000,planta 4,exterior,4,434,True,True,Castellana,barrio de salamanca
380000,semi-sotano,exterior,2,99,True,False,Goya,barrio de salamanca
2500000,planta 5,exterior,4,342,True,True,Goya,barrio de salamanca
1425000,planta 2,exterior,5,194,True,True,Recoletos,barrio de salamanca
790000,planta 2,exterior,3,142,True,False,Goya,barrio de salamanca
680000,planta 4,interior,4,109,True,False,Lista,barrio de salamanca
649000,planta 7,exterior,4,154,True,False,Guindalera,barrio de salamanca
4985000,planta 5,exterior,4,340,True,False,Ático en Castellana,barrio de salamanca
500000,planta 2,exterior,1,60,True,True,Fuente del Berro,barrio de salamanca
2295000,planta 2,exterior,3,287,True,True,Castellana,barrio de salamanca
1200000,planta 5,exterior,2,120,True,False,Castellana,barrio de salamanca
1800000,planta 5,exterior,5,241,True,True,Castellana,barrio de salamanca
230000,bajo,interior,1,36,True,False,Goya,barrio de salamanca
940000,planta 3,exterior,3,129,True,False,Goya,barrio de salamanca
835000,entreplanta,interior,5,145,True,False,Castellana,barrio de salamanca
670000,planta 2,interior,4,120,True,True,Fuente del Berro,barrio de salamanca
340000,planta 2,interior,1,71,True,False,Goya,barrio de salamanca
365000,planta 2,interior,1,51,True,False,Castellana,barrio de salamanca
1900000,planta 1,exterior,5,200,True,False,Castellana,barrio de salamanca
1995000,planta 2,exterior,3,303,True,False,Castellana,barrio de salamanca
1950000,planta 7,exterior,3,220,True,True,Ático en Guindalera,barrio de salamanca
2875000,planta 4,exterior,5,350,True,True,Castellana,barrio de salamanca
1800000,planta 5,exterior,5,291,True,False,Lista,barrio de salamanca
2225000,planta 6,exterior,5,275,True,False,Castellana,barrio de salamanca
970000,planta 2,exterior,4,224,True,False,Lista,barrio de salamanca
250000,planta 1,interior,1,40,True,False,Goya,barrio de salamanca
820000,planta 4,exterior,4,115,True,False,Lista,barrio de salamanca
730000,planta 5,exterior,4,180,True,False,Guindalera,barrio de salamanca
970000,planta 2,exterior,4,224,True,False,Lista,barrio de salamanca
715000,planta 1,exterior,3,127,True,False,Goya,barrio de salamanca
2495000,planta 8,exterior,4,212,True,False,Ático en Castellana,barrio de salamanca
889000,planta 1,exterior,3,111,True,False,Goya,barrio de salamanca
970000,planta 2,exterior,4,224,True,False,Lista,barrio de salamanca
1150000,planta 1,exterior,4,240,True,False,Goya,barrio de salamanca
340000,planta 1,interior,1,41,False,False,Castellana,barrio de salamanca
820000,planta 4,exterior,4,114,True,False,Lista,barrio de salamanca
1750000,planta 6,exterior,4,200,True,False,Ático en Goya,barrio de salamanca
520000,bajo,exterior,3,130,True,False,Fuente del Berro,barrio de salamanca
735100,planta 3,interior,2,71,True,False,Recoletos,barrio de salamanca
630000,planta 3,interior,2,92,True,False,Goya,barrio de salamanca
670000,planta 6,exterior,2,105,True,False,Goya,barrio de salamanca
435000,planta 1,interior,2,47,True,False,Castellana,barrio de salamanca
2800000,planta 3,exterior,3,226,True,False,Recoletos,barrio de salamanca
6500000,planta 4,exterior,4,495,True,True,Castellana,barrio de salamanca
475000,bajo,exterior,1,96,True,False,Fuente del Berro,barrio de salamanca
690000,planta 6,interior,1,83,True,False,Recoletos,barrio de salamanca
245000,entreplanta,exterior,1,52,True,False,Fuente del Berro,barrio de salamanca
260000,planta 3,exterior,2,73,True,False,Guindalera,barrio de salamanca
2600000,planta 1,exterior,4,275,True,False,Recoletos,barrio de salamanca
3600000,planta 4,exterior,5,400,True,False,Recoletos,barrio de salamanca
1200000,planta 4,exterior,5,195,True,True,Recoletos,barrio de salamanca
165000,bajo,exterior,1,30,True,False,Fuente del Berro,barrio de salamanca
550000,planta 3,exterior,2,84,True,False,Goya,barrio de salamanca
1590000,planta 2,interior,2,146,True,False,Recoletos,barrio de salamanca
8000000,planta 5,exterior,7,700,True,True,Ático en Recoletos,barrio de salamanca
495000,planta 1,exterior,2,70,True,False,Goya,barrio de salamanca
1250000,planta 3,exterior,3,206,True,False,Goya,barrio de salamanca
398500,bajo,exterior,2,62,True,False,Goya,barrio de salamanca
3999000,planta 2,exterior,5,400,True,False,Recoletos,barrio de salamanca
2550000,planta 2,exterior,4,220,True,True,Recoletos,barrio de salamanca
2265000,planta 4,,3,240,True,False,Castellana,barrio de salamanca
330000,planta 3,interior,1,40,False,False,Goya,barrio de salamanca
444000,planta 6,exterior,4,106,True,False,Guindalera,barrio de salamanca
557500,planta 4,interior,4,94,True,False,Goya,barrio de salamanca
448700,planta 1,interior,3,93,True,False,Goya,barrio de salamanca
4190000,planta 5,exterior,4,450,True,True,Recoletos,barrio de salamanca
430000,planta 2,exterior,1,51,True,False,Goya,barrio de salamanca
925000,planta 3,exterior,2,110,True,False,Lista,barrio de salamanca
1080000,planta 1,exterior,3,130,True,False,Goya,barrio de salamanca
925000,planta 3,exterior,2,105,True,False,Lista,barrio de salamanca
450000,planta 6,interior,1,55,True,False,Recoletos,barrio de salamanca
1700000,planta 2,exterior,4,195,True,False,Castellana,barrio de salamanca
978000,planta 3,exterior,5,224,True,False,Guindalera,barrio de salamanca
729000,planta 2,exterior,2,100,True,False,Goya,barrio de salamanca
557500,planta 4,interior,4,98,True,False,Goya,barrio de salamanca
675000,planta 5,exterior,1,78,True,True,Goya,barrio de salamanca
269000,semi-sotano,exterior,3,77,True,False,Goya,barrio de salamanca
269000,planta 4,interior,2,58,False,False,Fuente del Berro,barrio de salamanca
940000,planta 3,exterior,3,186,True,True,Goya,barrio de salamanca
1145000,planta 4,exterior,4,250,True,True,Guindalera,barrio de salamanca
620000,planta 1,exterior,3,126,False,False,Guindalera,barrio de salamanca
315000,planta 4,interior,1,52,True,False,Fuente del Berro,barrio de salamanca
610000,planta 4,exterior,2,82,True,False,Goya,barrio de salamanca
435000,planta 1,interior,2,52,True,False,Castellana,barrio de salamanca
1340000,planta 3,exterior,3,125,True,False,Recoletos,barrio de salamanca
2300000,planta 6,exterior,3,200,True,False,Recoletos,barrio de salamanca
1790000,planta 4,exterior,3,196,True,False,Recoletos,barrio de salamanca
1150000,planta 1,exterior,6,204,True,False,Recoletos,barrio de salamanca
448700,planta 1,interior,2,86,True,False,Goya,barrio de salamanca
175000,entreplanta,exterior,3,125,True,False,Fuente del Berro,barrio de salamanca
925000,planta 3,exterior,2,110,True,False,Lista,barrio de salamanca
655000,planta 1,exterior,2,115,True,False,Goya,barrio de salamanca
978000,planta 3,exterior,5,224,True,False,Lista,barrio de salamanca
257000,planta 3,interior,1,45,True,False,Fuente del Berro,barrio de salamanca
960000,planta 2,exterior,1,90,True,False,Recoletos,barrio de salamanca
505000,planta 4,interior,2,97,True,False,Lista,barrio de salamanca
215000,planta 1,interior,2,35,False,False,Fuente del Berro,barrio de salamanca
630000,planta 3,interior,2,90,True,False,Goya,barrio de salamanca
630000,planta 3,interior,2,90,True,False,Goya,barrio de salamanca
495000,planta 5,interior,3,105,True,False,Lista,barrio de salamanca
825000,planta -1,exterior,2,105,True,False,Recoletos,barrio de salamanca
1185000,planta 5,exterior,4,171,True,False,Guindalera,barrio de salamanca
599800,bajo,exterior,2,97,True,False,Dúplex en Lista,barrio de salamanca
335000,planta 1,exterior,2,62,True,False,Guindalera,barrio de salamanca
630000,planta 3,interior,2,90,True,False,Goya,barrio de salamanca
670000,planta 3,exterior,4,154,True,True,Guindalera,barrio de salamanca
430500,planta 1,exterior,4,96,True,False,Guindalera,barrio de salamanca
448700,bajo,exterior,4,91,True,False,Goya,barrio de salamanca
249000,bajo,interior,1,52,True,False,Goya,barrio de salamanca
557500,planta 4,exterior,3,98,True,False,Goya,barrio de salamanca
2199000,planta 3,exterior,5,196,True,True,Recoletos,barrio de salamanca
1150000,planta 6,exterior,2,125,True,True,Ático en Goya,barrio de salamanca
575000,planta 9,exterior,2,60,True,False,Dúplex en Recoletos,barrio de salamanca
450000,planta 2,interior,1,60,True,False,Goya,barrio de salamanca
820000,planta 1,exterior,4,159,True,False,Goya,barrio de salamanca
365000,sotano,interior,2,59,False,False,Goya,barrio de salamanca
950000,planta 6,exterior,3,127,True,False,Lista,barrio de salamanca
300000,planta 4,interior,3,63,True,False,Fuente del Berro,barrio de salamanca
395000,planta 3,interior,2,50,True,False,Goya,barrio de salamanca
1700000,planta 7,exterior,4,298,True,True,Ático en Lista,barrio de salamanca
340000,planta 4,interior,2,55,True,False,Lista,barrio de salamanca
472500,planta 3,exterior,2,105,True,False,Guindalera,barrio de salamanca
450000,planta 5,exterior,2,80,True,False,Fuente del Berro,barrio de salamanca
439000,entreplanta,exterior,4,130,True,False,Guindalera,barrio de salamanca
2500000,planta 2,exterior,4,300,True,False,Castellana,barrio de salamanca
1175000,planta 2,exterior,3,157,True,False,Goya,barrio de salamanca
630000,planta 4,interior,3,80,True,False,Goya,barrio de salamanca
595000,planta 1,interior,2,106,True,True,Lista,barrio de salamanca
2150000,planta 4,exterior,4,233,True,False,Castellana,barrio de salamanca
480000,planta 2,interior,2,75,True,False,Goya,barrio de salamanca
278000,bajo,interior,3,88,False,False,Guindalera,barrio de salamanca
430500,planta 1,exterior,4,106,True,False,Guindalera,barrio de salamanca
1270012,planta 1,exterior,5,199,True,False,Recoletos,barrio de salamanca
730000,planta 2,interior,2,125,True,False,Recoletos,barrio de salamanca
4600000,planta 3,exterior,4,410,True,True,Recoletos,barrio de salamanca
925000,planta 3,exterior,2,108,True,False,Lista,barrio de salamanca
889000,planta 1,exterior,3,111,True,False,Goya,barrio de salamanca
2980000,planta 3,exterior,3,297,True,False,Recoletos,barrio de salamanca
735100,planta 1,interior,2,98,True,False,Recoletos,barrio de salamanca
295000,entreplanta,interior,1,48,True,False,Guindalera,barrio de salamanca
400000,entreplanta,exterior,2,50,True,False,Goya,barrio de salamanca
1770000,planta 6,exterior,2,111,True,False,Ático en Goya,barrio de salamanca
399000,planta 3,interior,2,58,True,False,Goya,barrio de salamanca
335000,planta 2,interior,1,50,True,False,Castellana,barrio de salamanca
206994,semi-sotano,interior,1,42,False,False,Goya,barrio de salamanca
305000,planta 2,interior,1,50,True,False,Guindalera,barrio de salamanca
1200000,planta 2,exterior,3,157,True,False,Castellana,barrio de salamanca
2100000,planta 6,exterior,5,222,True,True,Castellana,barrio de salamanca
485000,planta -1,interior,2,66,False,False,Recoletos,barrio de salamanca
1150000,planta 4,exterior,2,139,True,False,Castellana,barrio de salamanca
585000,planta 3,exterior,3,85,True,False,Lista,barrio de salamanca
449000,entreplanta,exterior,2,85,True,True,Fuente del Berro,barrio de salamanca
795000,planta 1,exterior,2,169,True,False,Guindalera,barrio de salamanca
2970000,planta 6,exterior,4,300,True,False,Ático en Recoletos,barrio de salamanca
499000,planta 6,interior,2,79,True,False,Lista,barrio de salamanca
1430000,planta 1,exterior,3,181,True,False,Castellana,barrio de salamanca
1695000,planta 2,exterior,3,150,True,False,Recoletos,barrio de salamanca
2000000,planta 5,exterior,3,220,True,False,Recoletos,barrio de salamanca
1300000,planta 3,exterior,2,115,True,False,Recoletos,barrio de salamanca
1430000,planta 3,exterior,3,150,True,False,Castellana,barrio de salamanca
500000,planta 4,interior,2,70,True,False,Goya,barrio de salamanca
2920000,planta 4,exterior,4,310,True,False,Recoletos,barrio de salamanca
960000,planta 3,exterior,3,160,True,True,Lista,barrio de salamanca
685000,planta 3,exterior,2,112,True,False,Goya,barrio de salamanca
5100000,planta 4,exterior,4,379,True,True,Castellana,barrio de salamanca
1100000,planta 2,exterior,2,125,True,False,Lista,barrio de salamanca
2545000,planta 3,exterior,3,260,True,False,Recoletos,barrio de salamanca
425000,planta 4,exterior,1,80,True,False,Guindalera,barrio de salamanca
2200000,planta 2,exterior,3,260,True,False,Recoletos,barrio de salamanca
970000,planta 3,exterior,3,160,True,False,Lista,barrio de salamanca
929000,planta 2,exterior,3,156,True,False,Goya,barrio de salamanca
425000,planta 5,interior,2,65,True,False,Lista,barrio de salamanca
715000,planta 3,interior,2,86,True,False,Recoletos,barrio de salamanca
320000,bajo,exterior,1,58,False,False,Lista,barrio de salamanca
565000,planta 5,interior,2,86,True,False,Lista,barrio de salamanca
2090000,planta 7,exterior,3,200,True,False,Ático en Recoletos,barrio de salamanca
575000,planta 3,interior,2,85,True,False,Goya,barrio de salamanca
3150000,planta 1,exterior,5,398,True,False,Castellana,barrio de salamanca
756000,entreplanta,exterior,4,199,True,False,Lista,barrio de salamanca
889000,planta 1,exterior,3,95,True,False,Goya,barrio de salamanca
1550000,planta 3,exterior,3,191,True,False,Castellana,barrio de salamanca
4450000,planta 2,exterior,8,528,True,False,Recoletos,barrio de salamanca
2300000,planta 2,exterior,5,212,True,False,Recoletos,barrio de salamanca
1290000,planta 2,exterior,3,132,True,False,Goya,barrio de salamanca
305000,planta 2,interior,1,49,True,False,Guindalera,barrio de salamanca
639000,planta 5,exterior,2,110,True,False,Lista,barrio de salamanca
270000,entreplanta,exterior,1,55,False,False,Guindalera,barrio de salamanca
430500,planta 1,exterior,4,94,True,False,Guindalera,barrio de salamanca
889000,planta 1,exterior,3,95,True,False,Goya,barrio de salamanca
870000,planta 1,exterior,4,183,True,False,Goya,barrio de salamanca
790000,planta 4,interior,2,130,True,False,Recoletos,barrio de salamanca
1350000,planta 3,,4,203,True,False,Castellana,barrio de salamanca
2100000,chalet,exterior,4,415,False,True,Lista,barrio de salamanca
2700000,planta 2,exterior,4,288,True,False,Lista,barrio de salamanca
209000,planta 2,exterior,1,40,True,False,Guindalera,barrio de salamanca
290000,planta 2,interior,2,39,False,False,Goya,barrio de salamanca
305000,bajo,exterior,3,64,True,False,Guindalera,barrio de salamanca
420000,planta 3,exterior,1,50,True,False,Guindalera,barrio de salamanca
2650000,planta 6,exterior,5,310,True,True,Castellana,barrio de salamanca
1150000,planta 4,exterior,4,240,True,True,Guindalera,barrio de salamanca
1450000,planta 4,exterior,6,220,True,False,Recoletos,barrio de salamanca
1650000,bajo,exterior,6,430,True,False,Dúplex en Goya,barrio de salamanca
605000,planta 3,exterior,1,85,True,False,Goya,barrio de salamanca
650000,planta 1,exterior,3,108,True,False,Lista,barrio de salamanca
198000,bajo,exterior,2,50,True,False,Guindalera,barrio de salamanca
750000,planta 1,exterior,2,80,True,False,Castellana,barrio de salamanca
960000,planta 2,exterior,1,90,True,False,Castellana,barrio de salamanca
290000,bajo,interior,2,62,True,False,Recoletos,barrio de salamanca
1500000,planta 4,exterior,3,255,True,False,Castellana,barrio de salamanca
340000,bajo,interior,3,82,True,False,Fuente del Berro,barrio de salamanca
2850000,planta 2,exterior,4,365,True,False,Castellana,barrio de salamanca
2980000,planta 3,exterior,6,350,True,True,Recoletos,barrio de salamanca
1315000,planta 5,exterior,2,130,True,False,Recoletos,barrio de salamanca
780000,planta 6,interior,4,109,True,False,Lista,barrio de salamanca
610000,planta 2,exterior,3,98,True,False,Lista,barrio de salamanca
206997,semi-sotano,interior,1,42,False,False,Goya,barrio de salamanca
1350000,planta 1,exterior,3,150,True,False,Goya,barrio de salamanca
695000,entreplanta,exterior,2,80,True,False,Goya,barrio de salamanca
370000,semi-sotano,exterior,2,100,True,False,Goya,barrio de salamanca
420000,bajo,exterior,1,140,True,False,Guindalera,barrio de salamanca
2350000,planta 4,exterior,4,240,True,False,Recoletos,barrio de salamanca
875000,planta 6,exterior,3,114,True,False,Lista,barrio de salamanca
1150000,planta 1,exterior,6,145,True,False,Goya,barrio de salamanca
3380000,planta 5,exterior,5,418,True,True,Recoletos,barrio de salamanca
175000,planta 3,interior,1,25,False,False,Lista,barrio de salamanca
350000,bajo,interior,1,79,False,False,Goya,barrio de salamanca
472500,planta 3,exterior,2,111,False,False,Guindalera,barrio de salamanca
978000,planta 3,exterior,3,133,True,False,Goya,barrio de salamanca
834239,planta 6,exterior,4,180,True,False,Goya,barrio de salamanca
1290000,entreplanta,exterior,3,175,True,True,Castellana,barrio de salamanca
695000,planta 5,exterior,4,160,True,True,Guindalera,barrio de salamanca
2700000,planta 6,exterior,3,283,True,True,Ático en Castellana,barrio de salamanca
335000,entreplanta,exterior,2,63,True,False,Guindalera,barrio de salamanca
725000,planta 5,exterior,2,131,True,True,Guindalera,barrio de salamanca
720000,planta 1,exterior,4,173,True,False,Guindalera,barrio de salamanca
1150000,planta 8,exterior,3,134,True,False,Ático en Castellana,barrio de salamanca
760000,planta 1,exterior,4,155,True,True,Guindalera,barrio de salamanca
585000,planta 2,exterior,3,110,True,False,Fuente del Berro,barrio de salamanca
1420000,planta 7,exterior,4,191,True,False,Ático en Recoletos,barrio de salamanca
700000,planta 3,interior,3,124,True,False,Guindalera,barrio de salamanca
448700,planta 1,interior,4,86,True,False,Goya,barrio de salamanca
398000,sotano,exterior,2,80,False,False,Lista,barrio de salamanca
815000,planta 1,exterior,2,100,True,False,Recoletos,barrio de salamanca
655000,planta 4,exterior,2,90,True,True,Goya,barrio de salamanca
398000,sotano,exterior,2,80,True,False,Lista,barrio de salamanca
270000,bajo,exterior,2,54,False,False,Guindalera,barrio de salamanca
800000,planta 1,interior,2,117,True,False,Castellana,barrio de salamanca
3790000,planta 5,exterior,3,330,True,True,Ático en Recoletos,barrio de salamanca
2800000,planta 5,exterior,5,299,False,True,Goya,barrio de salamanca
1200000,planta 3,interior,2,123,True,False,Recoletos,barrio de salamanca
557500,planta 4,exterior,4,98,True,False,Goya,barrio de salamanca
3650000,planta 4,exterior,4,270,True,False,Castellana,barrio de salamanca
1000000,chalet,exterior,10,240,False,True,Guindalera,barrio de salamanca
380000,planta 3,exterior,2,80,True,False,Fuente del Berro,barrio de salamanca
735100,planta 3,,2,96,False,False,Recoletos,barrio de salamanca
179000,planta 1,interior,1,29,False,False,Fuente del Berro,barrio de salamanca
450000,planta 1,exterior,2,83,True,False,Fuente del Berro,barrio de salamanca
978000,planta 3,exterior,5,224,True,False,Guindalera,barrio de salamanca
340000,planta 1,interior,1,59,True,False,Goya,barrio de salamanca
2200000,planta 3,exterior,3,225,True,True,Recoletos,barrio de salamanca
340000,planta 1,interior,1,59,True,False,Goya,barrio de salamanca
325000,planta 4,exterior,1,50,True,False,Lista,barrio de salamanca
1900000,planta 5,exterior,5,210,True,True,Recoletos,barrio de salamanca
2550000,planta 2,exterior,4,242,True,False,Recoletos,barrio de salamanca
2390000,planta 5,exterior,4,262,True,False,Recoletos,barrio de salamanca
1750000,planta 4,exterior,5,240,True,True,Castellana,barrio de salamanca
2400000,planta 3,exterior,5,336,True,False,Castellana,barrio de salamanca
3550000,planta 3,exterior,4,332,True,True,Recoletos,barrio de salamanca
4500000,planta 3,exterior,7,690,True,False,Castellana,barrio de salamanca
2500000,planta 5,exterior,4,290,True,True,Castellana,barrio de salamanca
299000,planta 2,interior,1,41,True,True,Castellana,barrio de salamanca
1100000,planta 5,exterior,3,127,True,False,Goya,barrio de salamanca
1000000,planta 4,exterior,3,124,True,False,Goya,barrio de salamanca
3350000,planta 5,exterior,5,300,True,True,Recoletos,barrio de salamanca
499000,planta 2,interior,2,61,True,False,Goya,barrio de salamanca
700000,planta 3,exterior,2,100,True,False,Goya,barrio de salamanca
1350000,planta 3,exterior,3,150,True,False,Recoletos,barrio de salamanca
299900,planta 4,interior,3,70,True,False,Fuente del Berro,barrio de salamanca
849000,planta 6,exterior,2,86,True,False,Castellana,barrio de salamanca
233000,planta 3,,1,30,True,False,Guindalera,barrio de salamanca
305000,planta 2,interior,1,50,True,False,Guindalera,barrio de salamanca
2000000,planta 2,exterior,3,295,True,False,Castellana,barrio de salamanca
998000,planta 5,exterior,5,282,True,False,Guindalera,barrio de salamanca
1600000,planta 4,exterior,4,251,True,False,Lista,barrio de salamanca
1300000,planta 6,exterior,4,196,True,True,Goya,barrio de salamanca
2060000,planta 7,exterior,3,201,True,False,Goya,barrio de salamanca
8500000,planta 5,exterior,6,700,True,False,Recoletos,barrio de salamanca
799000,planta 5,exterior,4,165,True,False,Goya,barrio de salamanca
780000,bajo,exterior,4,100,True,False,Castellana,barrio de salamanca
530000,planta 6,interior,1,50,True,False,Recoletos,barrio de salamanca
495000,planta 1,exterior,3,107,True,False,Goya,barrio de salamanca
750000,planta 1,exterior,2,90,True,False,Castellana,barrio de salamanca
398500,entreplanta,exterior,2,63,True,False,Goya,barrio de salamanca
1600000,planta 4,exterior,3,190,True,False,Castellana,barrio de salamanca
1250000,planta 1,exterior,4,145,True,False,Castellana,barrio de salamanca
278000,bajo,exterior,3,105,False,False,Guindalera,barrio de salamanca
616000,planta 2,exterior,3,152,True,False,Guindalera,barrio de salamanca
720000,planta 1,exterior,5,150,True,False,Guindalera,barrio de salamanca
735100,planta 3,exterior,2,71,True,False,Recoletos,barrio de salamanca
4500000,planta 4,exterior,4,400,True,False,Recoletos,barrio de salamanca
1495000,planta 5,exterior,2,140,True,False,Goya,barrio de salamanca
4450000,planta 5,exterior,4,390,True,True,Recoletos,barrio de salamanca
2150000,planta 2,exterior,1,213,True,False,Recoletos,barrio de salamanca
1150000,planta 1,exterior,6,204,True,False,Recoletos,barrio de salamanca
735100,planta 3,interior,2,96,True,False,Recoletos,barrio de salamanca
2580000,planta 3,exterior,3,250,True,False,Recoletos,barrio de salamanca
1250000,planta 5,exterior,5,179,True,True,Castellana,barrio de salamanca
462000,planta 2,exterior,4,146,True,False,Guindalera,barrio de salamanca
1650000,planta 3,exterior,4,249,True,False,Lista,barrio de salamanca
990000,planta 2,exterior,5,140,True,False,Goya,barrio de salamanca
225000,sotano,interior,2,41,True,False,Goya,barrio de salamanca
220000,bajo,interior,1,45,True,False,Goya,barrio de salamanca
3100000,planta 2,exterior,5,320,True,False,Recoletos,barrio de salamanca
470000,bajo,interior,2,80,True,False,Goya,barrio de salamanca
395000,entreplanta,exterior,2,62,True,False,Goya,barrio de salamanca
799900,planta 1,exterior,4,185,True,False,Guindalera,barrio de salamanca
1295000,planta 6,exterior,3,136,True,False,Castellana,barrio de salamanca
430500,planta 1,exterior,4,93,True,False,Guindalera,barrio de salamanca
1695000,planta 4,exterior,2,163,True,False,Recoletos,barrio de salamanca
429000,planta 2,interior,2,62,True,False,Castellana,barrio de salamanca
2300000,planta 4,exterior,5,294,True,True,Lista,barrio de salamanca
650000,planta 1,interior,2,82,True,False,Lista,barrio de salamanca
1800000,planta 5,exterior,5,340,True,False,Guindalera,barrio de salamanca
850000,planta 7,exterior,3,172,True,True,San Isidro,carabanchel
180000,planta 3,exterior,3,61,True,False,Comillas,carabanchel
185000,planta 1,exterior,2,99,False,False,Puerta Bonita,carabanchel
395000,planta 4,exterior,4,124,True,False,San Isidro,carabanchel
649000,casa,exterior,4,569,False,True,Casa o chalet independiente en Vista Alegre,carabanchel
170000,entreplanta,exterior,3,90,True,False,Opañel,carabanchel
145000,planta 1,exterior,1,40,True,False,Puerta Bonita,carabanchel
276000,planta 2,interior,3,77,True,False,San Isidro,carabanchel
241900,planta 7,exterior,3,94,True,False,Comillas,carabanchel
168000,planta 1,exterior,3,86,False,False,Puerta Bonita,carabanchel
139900,planta 3,exterior,3,76,False,False,Opañel,carabanchel
285000,planta 4,exterior,2,85,True,True,Pau de Carabanchel,carabanchel
169000,planta 2,exterior,2,67,True,False,Vista Alegre,carabanchel
220000,planta 2,exterior,4,113,False,False,Vista Alegre,carabanchel
186000,planta 3,exterior,3,87,False,False,Opañel,carabanchel
499000,planta 2,exterior,5,176,True,False,Comillas,carabanchel
195900,planta 4,interior,3,75,True,False,Vista Alegre,carabanchel
109900,bajo,exterior,2,54,False,False,Vista Alegre,carabanchel
134900,planta 2,exterior,1,32,False,False,Comillas,carabanchel
134000,planta 1,exterior,1,40,True,False,Opañel,carabanchel
170000,planta 4,exterior,3,93,False,False,Vista Alegre,carabanchel
285000,planta 2,exterior,2,114,True,True,San Isidro,carabanchel
168000,planta 1,exterior,2,75,False,False,San Isidro,carabanchel
520000,planta 2,exterior,4,250,False,False,Dúplex en Opañel,carabanchel
390000,planta 3,exterior,3,148,False,True,Puerta Bonita,carabanchel
270000,planta 3,exterior,2,68,True,False,Opañel,carabanchel
161000,bajo,exterior,2,75,False,False,Opañel,carabanchel
275000,planta 2,exterior,2,80,True,False,Comillas,carabanchel
239000,planta 1,interior,3,71,True,False,Comillas,carabanchel
140000,planta 3,exterior,3,74,False,False,Vista Alegre,carabanchel
122000,planta 2,exterior,1,51,False,False,Puerta Bonita,carabanchel
175000,planta 4,exterior,2,61,False,False,Comillas,carabanchel
230000,planta 1,exterior,3,87,True,False,Opañel,carabanchel
320000,planta 1,,3,95,True,True,Pau de Carabanchel,carabanchel
173500,planta 1,exterior,3,85,False,False,Puerta Bonita,carabanchel
169500,planta 4,interior,2,72,True,False,Vista Alegre,carabanchel
199500,planta 4,exterior,3,93,False,False,Vista Alegre,carabanchel
178000,planta 2,exterior,2,69,False,False,Opañel,carabanchel
305000,planta 3,exterior,3,105,True,True,Puerta Bonita,carabanchel
152000,planta 1,exterior,2,64,False,False,San Isidro,carabanchel
78000,bajo,interior,1,38,False,False,San Isidro,carabanchel
165000,planta 2,exterior,3,69,False,False,Puerta Bonita,carabanchel
131000,planta 1,exterior,2,72,False,False,San Isidro,carabanchel
160000,planta 2,exterior,2,80,False,False,San Isidro,carabanchel
499000,planta 2,exterior,5,176,True,False,San Isidro,carabanchel
360000,planta 3,exterior,4,144,True,False,Comillas,carabanchel
160000,planta 10,exterior,3,77,True,False,Abrantes,carabanchel
250000,planta 1,exterior,2,106,True,False,Opañel,carabanchel
218000,planta 2,exterior,3,80,True,False,Vista Alegre,carabanchel
415000,planta 6,exterior,2,98,True,True,Vista Alegre,carabanchel
167000,planta 2,exterior,3,70,False,False,Comillas,carabanchel
299000,planta 3,exterior,1,62,True,True,San Isidro,carabanchel
350000,planta 8,interior,3,92,True,False,Abrantes,carabanchel
